conversation_id,technique,iteration,participant,restaurant,preferences,pre_answer,constraints,cons_answer,integrated,integrated_answer
18,PD,5,C,トンテジ 本郷店,A1,A1,None,None,A1,A1
18,PD,5,D,麻辣大学 上野本店,None,None,None,None,None,None
18,PD,5,D,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,None,None,None,None,None,None
18,PD,5,D,焼肉 鶯谷園（ウグイスダニエン）,None,None,None,None,None,None
18,PD,5,D,新宿 立吉（しんじゅくたつきち）,A5,None,None,None,A5,None
18,PD,5,D,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1,A4",None,A3,None,"A1,A4,A3",None
18,PD,5,D,トンテジ 本郷店,None,None,None,None,None,None
18,MoRE,1,A,麻辣大学 上野本店,"A1,A5",None,"A1,A4",None,"A1,A5,A4",None
18,MoRE,1,A,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,None,None,None,None,None,None
18,MoRE,1,A,焼肉 鶯谷園（ウグイスダニエン）,None,None,None,None,None,None
18,MoRE,1,A,新宿 立吉（しんじゅくたつきち）,None,None,None,None,None,None
18,MoRE,1,A,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1,A2,A5",None,None,None,"A1,A2,A5",None
18,MoRE,1,A,トンテジ 本郷店,None,None,None,None,None,None
18,MoRE,1,B,麻辣大学 上野本店,A1,None,A1,None,A1,None
18,MoRE,1,B,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,A1,A5,None,None,A1,A5
18,MoRE,1,B,焼肉 鶯谷園（ウグイスダニエン）,None,None,A6,A6,A6,A6
18,MoRE,1,B,新宿 立吉（しんじゅくたつきち）,None,None,A6,None,A6,None
18,MoRE,1,B,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1,A2,A5",None,A3,None,"A1,A2,A5,A3",None
18,MoRE,1,B,トンテジ 本郷店,"A1,A5",None,"A2,A5",None,"A1,A5,A2",None
18,MoRE,1,C,麻辣大学 上野本店,A1,None,A1,None,A1,None
18,MoRE,1,C,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,"A1,A4",A1,None,None,"A1,A4",A1
18,MoRE,1,C,焼肉 鶯谷園（ウグイスダニエン）,"A1,A5",None,A6,A6,"A1,A5,A6",A6
18,MoRE,1,C,新宿 立吉（しんじゅくたつきち）,None,None,None,None,None,None
18,MoRE,1,C,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1,A4",A1,None,None,"A1,A4",A1
18,MoRE,1,C,トンテジ 本郷店,A1,A1,None,None,A1,A1
18,MoRE,1,D,麻辣大学 上野本店,None,None,None,None,None,None
18,MoRE,1,D,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,None,None,None,None,None,None
18,MoRE,1,D,焼肉 鶯谷園（ウグイスダニエン）,None,None,None,None,None,None
18,MoRE,1,D,新宿 立吉（しんじゅくたつきち）,A5,None,None,None,A5,None
18,MoRE,1,D,でりかおんどる 新大久保本店（【旧店名】おんどる）,A1,None,A3,None,"A1,A3",None
18,MoRE,1,D,トンテジ 本郷店,None,None,None,None,None,None
18,MoRE,2,A,麻辣大学 上野本店,"A1,A5",None,A4,None,"A1,A5,A4",None
18,MoRE,2,A,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,None,None,None,None,None,None
18,MoRE,2,A,焼肉 鶯谷園（ウグイスダニエン）,None,None,None,None,None,None
18,MoRE,2,A,新宿 立吉（しんじゅくたつきち）,None,None,None,None,None,None
18,MoRE,2,A,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1,A2,A5",None,None,None,"A1,A2,A5",None
18,MoRE,2,A,トンテジ 本郷店,None,None,None,None,None,None
18,MoRE,2,B,麻辣大学 上野本店,A1,None,A1,None,A1,None
18,MoRE,2,B,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,A1,A5,None,None,A1,A5
18,MoRE,2,B,焼肉 鶯谷園（ウグイスダニエン）,None,None,A6,A6,A6,A6
18,MoRE,2,B,新宿 立吉（しんじゅくたつきち）,None,None,None,None,None,None
18,MoRE,2,B,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1,A5",None,None,None,"A1,A5",None
18,MoRE,2,B,トンテジ 本郷店,A1,None,A5,None,"A1,A5",None
18,MoRE,2,C,麻辣大学 上野本店,A1,None,A1,None,A1,None
18,MoRE,2,C,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,A1,A1,None,None,A1,A1
18,MoRE,2,C,焼肉 鶯谷園（ウグイスダニエン）,"A1,A5",None,A6,A6,"A1,A5,A6",A6
18,MoRE,2,C,新宿 立吉（しんじゅくたつきち）,None,None,None,None,None,None
18,MoRE,2,C,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1,A2,A4",A1,None,None,"A1,A2,A4",A1
18,MoRE,2,C,トンテジ 本郷店,A1,A1,A5,None,"A1,A5",A1
18,MoRE,2,D,麻辣大学 上野本店,None,None,None,None,None,None
18,MoRE,2,D,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,None,None,None,None,None,None
18,MoRE,2,D,焼肉 鶯谷園（ウグイスダニエン）,None,None,None,None,None,None
18,MoRE,2,D,新宿 立吉（しんじゅくたつきち）,A5,None,None,None,A5,None
18,MoRE,2,D,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1,A3",None,A3,None,"A1,A3",None
18,MoRE,2,D,トンテジ 本郷店,None,None,None,None,None,None
18,MoRE,3,A,麻辣大学 上野本店,"A1, A5",None,A4,None,"A1,A5,A4",None
18,MoRE,3,A,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,None,None,None,None,None,None
18,MoRE,3,A,焼肉 鶯谷園（ウグイスダニエン）,None,None,None,None,None,None
18,MoRE,3,A,新宿 立吉（しんじゅくたつきち）,None,None,None,None,None,None
18,MoRE,3,A,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1, A2, A5, A3",None,A3,None,"A1,A2,A5,A3",None
18,MoRE,3,A,トンテジ 本郷店,None,None,None,None,None,None
18,MoRE,3,B,麻辣大学 上野本店,A1,None,A1,None,A1,None
18,MoRE,3,B,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,A1,A5,None,None,A1,A5
18,MoRE,3,B,焼肉 鶯谷園（ウグイスダニエン）,None,None,A6,A6,A6,A6
18,MoRE,3,B,新宿 立吉（しんじゅくたつきち）,None,None,None,None,None,None
18,MoRE,3,B,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1, A2, A5",None,None,None,"A1,A2,A5",None
18,MoRE,3,B,トンテジ 本郷店,A1,None,A5,None,"A1,A5",None
18,MoRE,3,C,麻辣大学 上野本店,A1,None,A1,None,A1,None
18,MoRE,3,C,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,A1,A1,None,None,A1,A1
18,MoRE,3,C,焼肉 鶯谷園（ウグイスダニエン）,"A1, A5",None,A6,A6,"A1,A5,A6",A6
18,MoRE,3,C,新宿 立吉（しんじゅくたつきち）,None,None,None,None,None,None
18,MoRE,3,C,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1, A2",A1,None,None,"A1,A2",A1
18,MoRE,3,C,トンテジ 本郷店,A1,A1,A4,None,"A1,A4",A1
18,MoRE,3,D,麻辣大学 上野本店,None,None,None,None,None,None
18,MoRE,3,D,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,None,None,None,None,None,None
18,MoRE,3,D,焼肉 鶯谷園（ウグイスダニエン）,None,None,None,None,None,None
18,MoRE,3,D,新宿 立吉（しんじゅくたつきち）,A5,None,None,None,A5,None
18,MoRE,3,D,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1, A3",None,None,None,"A1,A3",None
18,MoRE,3,D,トンテジ 本郷店,None,None,None,None,None,None
18,MoRE,4,A,麻辣大学 上野本店,"A1, A5",None,A1,None,"A1,A5",None
18,MoRE,4,A,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,None,None,None,None,None,None
18,MoRE,4,A,焼肉 鶯谷園（ウグイスダニエン）,None,None,None,None,None,None
18,MoRE,4,A,新宿 立吉（しんじゅくたつきち）,None,None,None,None,None,None
18,MoRE,4,A,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1, A2, A5",None,None,None,"A1,A2,A5",None
18,MoRE,4,A,トンテジ 本郷店,None,None,None,None,None,None
18,MoRE,4,B,麻辣大学 上野本店,A1,None,A1,None,A1,None
18,MoRE,4,B,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,A1,A5,None,None,A1,A5
18,MoRE,4,B,焼肉 鶯谷園（ウグイスダニエン）,None,None,None,A6,None,A6
18,MoRE,4,B,新宿 立吉（しんじゅくたつきち）,None,None,A6,None,A6,None
18,MoRE,4,B,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1, A2, A5",None,None,None,"A1,A2,A5",None
18,MoRE,4,B,トンテジ 本郷店,A1,None,A5,None,"A1,A5",None
18,MoRE,4,C,麻辣大学 上野本店,A1,None,A1,None,A1,None
18,MoRE,4,C,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,A1,A1,None,None,A1,A1
18,MoRE,4,C,焼肉 鶯谷園（ウグイスダニエン）,"A1, A5",None,A6,A6,"A1,A5,A6",A6
18,MoRE,4,C,新宿 立吉（しんじゅくたつきち）,A5,None,None,None,A5,None
18,MoRE,4,C,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1, A2, A5, A4",A1,None,None,"A1,A2,A5,A4",A1
18,MoRE,4,C,トンテジ 本郷店,A1,A1,"A4, A5",None,"A1,A4,A5",A1
18,MoRE,4,D,麻辣大学 上野本店,None,None,None,None,None,None
18,MoRE,4,D,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,None,None,None,None,None,None
18,MoRE,4,D,焼肉 鶯谷園（ウグイスダニエン）,None,None,None,None,None,None
18,MoRE,4,D,新宿 立吉（しんじゅくたつきち）,A5,None,None,None,A5,None
18,MoRE,4,D,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1, A4",None,A3,None,"A1,A4,A3",None
18,MoRE,4,D,トンテジ 本郷店,None,None,None,None,None,None
18,MoRE,5,A,麻辣大学 上野本店,"A1,A5",None,A4,None,"A1,A5,A4",None
18,MoRE,5,A,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,None,None,None,None,None,None
18,MoRE,5,A,焼肉 鶯谷園（ウグイスダニエン）,None,None,None,None,None,None
18,MoRE,5,A,新宿 立吉（しんじゅくたつきち）,None,None,None,None,None,None
18,MoRE,5,A,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1,A2,A5",None,A3,None,"A1,A2,A5,A3",None
18,MoRE,5,A,トンテジ 本郷店,None,None,None,None,None,None
18,MoRE,5,B,麻辣大学 上野本店,A1,None,A1,None,A1,None
18,MoRE,5,B,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,A1,A5,None,None,A1,A5
18,MoRE,5,B,焼肉 鶯谷園（ウグイスダニエン）,None,None,A6,A6,A6,A6
18,MoRE,5,B,新宿 立吉（しんじゅくたつきち）,None,None,None,None,None,None
18,MoRE,5,B,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A2,A5",None,A3,None,"A2,A5,A3",None
18,MoRE,5,B,トンテジ 本郷店,A1,None,A5,None,"A1,A5",None
18,MoRE,5,C,麻辣大学 上野本店,A1,None,A1,None,A1,None
18,MoRE,5,C,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,"A1,A4",A1,None,None,"A1,A4",A1
18,MoRE,5,C,焼肉 鶯谷園（ウグイスダニエン）,A1,None,A6,A6,"A1,A6",A6
18,MoRE,5,C,新宿 立吉（しんじゅくたつきち）,None,None,None,None,None,None
18,MoRE,5,C,でりかおんどる 新大久保本店（【旧店名】おんどる）,"A1,A4",A1,None,None,"A1,A4",A1
18,MoRE,5,C,トンテジ 本郷店,A1,A1,None,None,A1,A1
18,MoRE,5,D,麻辣大学 上野本店,None,None,None,None,None,None
18,MoRE,5,D,シクスバイオリエンタルホテル（6th by ORIENTAL HOTEL）,None,None,None,None,None,None
18,MoRE,5,D,焼肉 鶯谷園（ウグイスダニエン）,None,None,None,None,None,None
18,MoRE,5,D,新宿 立吉（しんじゅくたつきち）,"A1,A5",None,None,None,"A1,A5",None
18,MoRE,5,D,でりかおんどる 新大久保本店（【旧店名】おんどる）,A1,None,A3,None,"A1,A3",None
18,MoRE,5,D,トンテジ 本郷店,None,None,None,None,None,None
26,CoT,1,A,フランス大衆食堂ブイヨン本郷3,"A1,A2,A5",A7,A3,None,"A1,A2,A5,A3",A7
26,CoT,1,A,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,None,None,None,None
26,CoT,1,A,巡りや 根津店,A1,A1,None,None,A1,A1
26,CoT,1,A,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,A1,A1,None,None,A1,A1
26,CoT,1,A,トリノス（torinosu）,None,None,A3,None,A3,None
26,CoT,1,A,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,1,B,フランス大衆食堂ブイヨン本郷3,"A1,A2,A4",A7,A3,None,"A1,A2,A4,A3",A7
26,CoT,1,B,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,A1,A1,A1,A1
26,CoT,1,B,巡りや 根津店,A1,A1,None,None,A1,A1
26,CoT,1,B,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,"A1,A4",A7,None,None,"A1,A4",A7
26,CoT,1,B,トリノス（torinosu）,None,None,A3,None,A3,None
26,CoT,1,B,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,1,C,フランス大衆食堂ブイヨン本郷3,None,None,A3,None,A3,None
26,CoT,1,C,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,A1,A7,None,None,A1,A7
26,CoT,1,C,巡りや 根津店,"A2,A5",None,A1,None,"A2,A5,A1",None
26,CoT,1,C,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,None,None,None,None,None,None
26,CoT,1,C,トリノス（torinosu）,None,None,None,None,None,None
26,CoT,1,C,レストランMOMO（モモ）,A7,None,None,None,A7,None
26,CoT,1,D,フランス大衆食堂ブイヨン本郷3,A4,A7,A3,None,"A4,A3",A7
26,CoT,1,D,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,A1,A1,A1,A1
26,CoT,1,D,巡りや 根津店,"A1,A5",A7,None,None,"A1,A5",A7
26,CoT,1,D,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,A1,A1,None,None,A1,A1
26,CoT,1,D,トリノス（torinosu）,None,None,None,None,None,None
26,CoT,1,D,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,1,E,フランス大衆食堂ブイヨン本郷3,A1,A7,A3,None,"A1,A3",A7
26,CoT,1,E,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,None,None,None,None
26,CoT,1,E,巡りや 根津店,A4,None,None,None,A4,None
26,CoT,1,E,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,None,None,None,None,None,None
26,CoT,1,E,トリノス（torinosu）,A7,None,A3,None,"A7,A3",None
26,CoT,1,E,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,2,A,フランス大衆食堂ブイヨン本郷3,"A1,A2,A5",A7,A3,None,"A1,A2,A5,A3",A7
26,CoT,2,A,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,None,None,None,None
26,CoT,2,A,巡りや 根津店,A1,A1,None,None,A1,A1
26,CoT,2,A,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,A1,A1,None,None,A1,A1
26,CoT,2,A,トリノス（torinosu）,None,None,None,None,None,None
26,CoT,2,A,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,2,B,フランス大衆食堂ブイヨン本郷3,A1,A7,A3,None,"A1,A3",A7
26,CoT,2,B,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,"A2,A5",None,A1,A1,"A2,A5,A1",A1
26,CoT,2,B,巡りや 根津店,"A1,A4",A1,None,None,"A1,A4",A1
26,CoT,2,B,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,"A1,A4",A7,None,None,"A1,A4",A7
26,CoT,2,B,トリノス（torinosu）,None,None,None,None,None,None
26,CoT,2,B,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,2,C,フランス大衆食堂ブイヨン本郷3,None,None,A3,None,A3,None
26,CoT,2,C,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,A1,A7,None,None,A1,A7
26,CoT,2,C,巡りや 根津店,"A2,A5",None,A1,None,"A2,A5,A1",None
26,CoT,2,C,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,None,None,None,None,None,None
26,CoT,2,C,トリノス（torinosu）,None,None,None,None,None,None
26,CoT,2,C,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,2,D,フランス大衆食堂ブイヨン本郷3,A1,A7,A3,None,"A1,A3",A7
26,CoT,2,D,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,A1,A1,A1,A1
26,CoT,2,D,巡りや 根津店,"A1,A5",A7,None,None,"A1,A5",A7
26,CoT,2,D,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,A1,A1,None,None,A1,A1
26,CoT,2,D,トリノス（torinosu）,None,None,None,None,None,None
26,CoT,2,D,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,2,E,フランス大衆食堂ブイヨン本郷3,A1,A7,A3,None,"A1,A3",A7
26,CoT,2,E,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,None,None,None,None
26,CoT,2,E,巡りや 根津店,"A3,A4",None,None,None,"A3,A4",None
26,CoT,2,E,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,None,None,None,None,None,None
26,CoT,2,E,トリノス（torinosu）,A3,None,None,None,A3,None
26,CoT,2,E,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,3,A,フランス大衆食堂ブイヨン本郷3,"A1,A2,A5",A7,A3,None,"A1,A2,A5,A3",A7
26,CoT,3,A,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,None,None,None,None
26,CoT,3,A,巡りや 根津店,"A1,A2",A1,None,None,"A1,A2",A1
26,CoT,3,A,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,A1,A1,None,None,A1,A1
26,CoT,3,A,トリノス（torinosu）,None,None,A3,None,A3,None
26,CoT,3,A,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,3,B,フランス大衆食堂ブイヨン本郷3,"A1,A2",A7,A3,None,"A1,A2,A3",A7
26,CoT,3,B,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,"A2,A5",None,A1,A1,"A2,A5,A1",A1
26,CoT,3,B,巡りや 根津店,"A1,A4",A1,None,None,"A1,A4",A1
26,CoT,3,B,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,"A1,A2,A4",A7,None,None,"A1,A2,A4",A7
26,CoT,3,B,トリノス（torinosu）,None,None,A3,None,A3,None
26,CoT,3,B,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,3,C,フランス大衆食堂ブイヨン本郷3,A1,None,A3,None,"A1,A3",None
26,CoT,3,C,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,A1,A7,None,None,A1,A7
26,CoT,3,C,巡りや 根津店,"A1,A2,A5",None,A1,None,"A1,A2,A5",None
26,CoT,3,C,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,"A2,A5",None,None,None,"A2,A5",None
26,CoT,3,C,トリノス（torinosu）,None,None,None,None,None,None
26,CoT,3,C,レストランMOMO（モモ）,"A2,A5",None,None,None,"A2,A5",None
26,CoT,3,D,フランス大衆食堂ブイヨン本郷3,"A1,A2",A7,None,None,"A1,A2",A7
26,CoT,3,D,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,A1,A1,A1,A1
26,CoT,3,D,巡りや 根津店,"A1,A5",A7,None,None,"A1,A5",A7
26,CoT,3,D,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,A1,A1,None,None,A1,A1
26,CoT,3,D,トリノス（torinosu）,None,None,None,None,None,None
26,CoT,3,D,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,3,E,フランス大衆食堂ブイヨン本郷3,A1,A7,A3,None,"A1,A3",A7
26,CoT,3,E,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,None,None,None,None
26,CoT,3,E,巡りや 根津店,A4,None,None,None,A4,None
26,CoT,3,E,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,None,None,None,None,None,None
26,CoT,3,E,トリノス（torinosu）,None,None,A3,None,A3,None
26,CoT,3,E,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,4,A,フランス大衆食堂ブイヨン本郷3,"A1,A2,A5",A7,A3,None,"A1,A2,A5,A3",A7
26,CoT,4,A,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,None,None,None,None
26,CoT,4,A,巡りや 根津店,A1,A1,None,None,A1,A1
26,CoT,4,A,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,A1,A1,None,None,A1,A1
26,CoT,4,A,トリノス（torinosu）,None,None,None,None,None,None
26,CoT,4,A,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,4,B,フランス大衆食堂ブイヨン本郷3,"A1,A2",A7,A3,None,"A1,A2,A3",A7
26,CoT,4,B,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,A1,A1,A1,A1
26,CoT,4,B,巡りや 根津店,A1,A1,None,None,A1,A1
26,CoT,4,B,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,"A1,A4",A7,None,None,"A1,A4",A7
26,CoT,4,B,トリノス（torinosu）,None,None,None,None,None,None
26,CoT,4,B,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,4,C,フランス大衆食堂ブイヨン本郷3,None,None,A3,None,A3,None
26,CoT,4,C,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,A1,A7,None,None,A1,A7
26,CoT,4,C,巡りや 根津店,"A1,A5",None,A1,None,"A1,A5",None
26,CoT,4,C,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,None,None,None,None,None,None
26,CoT,4,C,トリノス（torinosu）,None,None,None,None,None,None
26,CoT,4,C,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,4,D,フランス大衆食堂ブイヨン本郷3,"A1,A2",A7,None,None,"A1,A2",A7
26,CoT,4,D,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,"A1,A4",A1,"A1,A4",A1
26,CoT,4,D,巡りや 根津店,"A1,A5",A7,None,None,"A1,A5",A7
26,CoT,4,D,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,A1,A1,None,None,A1,A1
26,CoT,4,D,トリノス（torinosu）,None,None,None,None,None,None
26,CoT,4,D,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,4,E,フランス大衆食堂ブイヨン本郷3,A1,A7,None,None,A1,A7
26,CoT,4,E,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,None,None,None,None
26,CoT,4,E,巡りや 根津店,A4,None,None,None,A4,None
26,CoT,4,E,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,None,None,None,None,None,None
26,CoT,4,E,トリノス（torinosu）,None,None,A3,None,A3,None
26,CoT,4,E,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,5,A,フランス大衆食堂ブイヨン本郷3,"A1,A2,A5",A7,A3,None,"A1,A2,A5,A3",A7
26,CoT,5,A,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,None,None,None,None
26,CoT,5,A,巡りや 根津店,"A1,A2,A5",A1,None,None,"A1,A2,A5",A1
26,CoT,5,A,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,A1,A1,None,None,A1,A1
26,CoT,5,A,トリノス（torinosu）,None,None,None,None,None,None
26,CoT,5,A,レストランMOMO（モモ）,None,None,None,None,None,None
26,CoT,5,B,フランス大衆食堂ブイヨン本郷3,"A1,A2",A7,"A1,A3",None,"A1,A2,A3",A7
26,CoT,5,B,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,A1,A1,A1,A1
26,CoT,5,B,巡りや 根津店,"A1,A4",A1,A1,None,"A1,A4",A1
26,CoT,5,B,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,"A1,A4,A5",A7,A1,None,"A1,A4,A5",A7
26,CoT,5,B,トリノス（torinosu）,None,None,A1,None,A1,None
26,CoT,5,B,レストランMOMO（モモ）,None,None,A1,None,A1,None
26,CoT,5,C,フランス大衆食堂ブイヨン本郷3,None,None,A3,None,A3,None
26,CoT,5,C,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,A1,A7,None,None,A1,A7
26,CoT,5,C,巡りや 根津店,"A3,A5",None,A1,None,"A3,A5,A1",None
26,CoT,5,C,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,None,None,None,None,None,None
26,CoT,5,C,トリノス（torinosu）,None,None,None,None,None,None
26,CoT,5,C,レストランMOMO（モモ）,A1,None,None,None,A1,None
26,CoT,5,D,フランス大衆食堂ブイヨン本郷3,"A1,A2",A7,"A1,A3",None,"A1,A2,A3",A7
26,CoT,5,D,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,A1,A1,A1,A1
26,CoT,5,D,巡りや 根津店,"A1,A5",A7,"A1,A3",None,"A1,A5,A3",A7
26,CoT,5,D,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,A1,A1,"A1,A3",None,"A1,A3",A1
26,CoT,5,D,トリノス（torinosu）,None,None,"A1,A3",None,"A1,A3",None
26,CoT,5,D,レストランMOMO（モモ）,None,None,"A1,A3",None,"A1,A3",None
26,CoT,5,E,フランス大衆食堂ブイヨン本郷3,A1,A7,"A1,A3",None,"A1,A3",A7
26,CoT,5,E,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,A1,None,A1,None
26,CoT,5,E,巡りや 根津店,A3,None,A1,None,"A3,A1",None
26,CoT,5,E,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,None,None,A1,None,A1,None
26,CoT,5,E,トリノス（torinosu）,A3,None,A1,None,"A3,A1",None
26,CoT,5,E,レストランMOMO（モモ）,None,None,A1,None,A1,None
26,SR,1,A,フランス大衆食堂ブイヨン本郷3,"A1, A2, A5",A7,A3,None,"A1,A2,A5,A3",A7
26,SR,1,A,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,None,None,A1,None,A1,None
26,SR,1,A,巡りや 根津店,"A1, A5",A1,None,None,"A1,A5",A1
26,SR,1,A,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,A1,A1,None,None,A1,A1
26,SR,1,A,トリノス（torinosu）,None,None,None,None,None,None
26,SR,1,A,レストランMOMO（モモ）,None,None,None,None,None,None
26,SR,1,B,フランス大衆食堂ブイヨン本郷3,"A1, A2",A7,A3,None,"A1,A2,A3",A7
26,SR,1,B,フランス料理 ルヴェ ソン ヴェール 本郷（Lever son Verre）,"A2, A5",None,A1,A1,"A2,A5,A1",A1
26,SR,1,B,巡りや 根津店,"A1, A4",A1,None,None,"A1,A4",A1
26,SR,1,B,ビンゴ タコス キッチン（BINGO TACOS KITCHEN）,"A1, A4",A7,None,None,"A1,A4",A7
26,SR,1,B,トリノス（torinosu）,None,None,None,None,None,None
26,SR,1,B,レストランMOMO（モモ）,None,None,None,None,None,None
26,SR,1,C,フランス大衆食堂ブイヨン本郷3,None,None,A3,None,A3,None
